index,URL,Date,Event,Location,TYPE,Artist,ArtistID,ArtistPOP,TracksID,TracksPOP,Tracks
167,https://loveyourartist.com/de/events/grelles-gluck-liebe-munchen-GITWK4,2024-02-02 19:30:00, Grelles Glück – Liebe zahlt die Kasse nicht  - Premiere,Heppel&Ettlich,Theater,['Grelles Glück – Liebe zahlt die Kasse nicht  - Premiere'],,,,,
168,https://import-export.cc/event/streng-monogam-v-festival/,2024-02-02 20:00:00,Streng Monogam V Festival: The Phosphorettes + Bolzen + Tødz + DDJ,import-export,konzert,"['Streng Monogam V Festival: The Phosphorettes ', ' Bolzen ', ' Tødz ', ' DDJ', 'The Phosphorettes', 'Bolzen', 'Tødz', 'DDJ']","[[['11Cza8dBLcoKlMTH9rJwNu'], ['5pZ4GTtn7TMK1BOUB4Da3b'], ['1Zlzp7ckJ06DiPg5G5WjUC']]]","[[[4], [21], [42]]]","[[['0ND4bDrWzoN6wnJ2buDqCI', '5bsrwhsP5qpkAjMq4SuAiH', '4fi9UfhMDEumQPZALmiCF0', '0bC0Hu6VqwWtM5mHNcjtw8', '6uE7Kztz4RdbAMdbnNDUX8', '3ukDui2mHnEsYeqX1BNH8I', '7GAgE4oDLft7SSzXCBTP3y', '7FFLiBZduom3Zst3K0py9k', '7N0eSKezQtiVgtsQESTwgX', '5lFsPWyTVhVEZEwwLfLsRS'], ['0ND4bDrWzoN6wnJ2buDqCI', '5bsrwhsP5qpkAjMq4SuAiH', '4fi9UfhMDEumQPZALmiCF0', '0bC0Hu6VqwWtM5mHNcjtw8', '6uE7Kztz4RdbAMdbnNDUX8', '3ukDui2mHnEsYeqX1BNH8I', '7GAgE4oDLft7SSzXCBTP3y', '7FFLiBZduom3Zst3K0py9k', '7N0eSKezQtiVgtsQESTwgX', '5lFsPWyTVhVEZEwwLfLsRS'], ['0ND4bDrWzoN6wnJ2buDqCI', '5bsrwhsP5qpkAjMq4SuAiH', '4fi9UfhMDEumQPZALmiCF0', '0bC0Hu6VqwWtM5mHNcjtw8', '6uE7Kztz4RdbAMdbnNDUX8', '3ukDui2mHnEsYeqX1BNH8I', '7GAgE4oDLft7SSzXCBTP3y', '7FFLiBZduom3Zst3K0py9k', '7N0eSKezQtiVgtsQESTwgX', '5lFsPWyTVhVEZEwwLfLsRS']]]","[[[8, 7, 7, 6, 5, 5, 4, 4, 4, 3], [8, 7, 7, 6, 5, 5, 4, 4, 4, 3], [8, 7, 7, 6, 5, 5, 4, 4, 4, 3]]]","[[['0ND4bDrWzoN6wnJ2buDqCI', '6uE7Kztz4RdbAMdbnNDUX8', '7GAgE4oDLft7SSzXCBTP3y']]]"
169,https://backstage.eu/burning-witches-the-dark-world-tour-2024.html,2024-02-02 20:00:00,BURNING WITCHES - The dark world tour 2024,BACKSTAGE HALLE,konzert,['BURNING WITCHES'],[[['0eNuNAhL4dW2nvKbSe2mS8']]],[[[31]]],"[[['0ufOm03lMmf4G6LpbtN624', '4V5RPGO7burCpqLYg3EFBj', '1qNPzB8EXeVCD3O9da9qYD', '1B4syOWfRxrFYUYn6gieij', '2kOA15ZYShhboO3Jz4iOBs', '3L8Bjiv40wAcxxmRrXUOwq', '3dUEkaVuLxJ2nO9SNVzKOZ', '2TNkf6SZP5ZWtEGraeo4QL', '1bZmCspUTaiDIurwmfjXYX', '3VPwxQXpCzxDpn8Q2Z74YB']]]","[[[36, 34, 27, 33, 32, 31, 15, 15, 15, 26]]]","[[['0ufOm03lMmf4G6LpbtN624', '1bZmCspUTaiDIurwmfjXYX', '2kOA15ZYShhboO3Jz4iOBs']]]"
170,https://backstage.eu/kai-funky-von-ton-steine-scherben-feat-birte-volta.html,2024-02-02 20:00:00,KAI & FUNKY von TON STEINE SCHERBEN feat. BIRTE VOLTA,BACKSTAGE CLUB,konzert,"['KAI & FUNKY von TON STEINE SCHERBEN feat. BIRTE VOLTA', 'KAI ', ' FUNKY von TON STEINE SCHERBEN feat. BIRTE VOLTA']",[[['1uphmI1bErhHslREq9QusL']]],[[[58]]],"[[['1OGxXjPkblmZPjoi17xN6T', '7yUv6nCxiV1pEa5MdybU5b', '2oYv5p4zVz2ENLikDdGRMS', '3LEeOvlgP6kr2j65eJU2jV', '5t0iCH5E0c2UI7n1LvRcUI', '41HiaE2rHph7xTYt5mvzrA', '4HRtevJUIf3h4vcc0LXL4Q', '4omRd4BJaHglIrmJeUttJl', '72aqHnmBrE8WAwgFx2orYO', '5Mu2T8EKV5ptAWpvq9H1vm']]]","[[[64, 55, 53, 50, 53, 54, 50, 52, 49, 51]]]","[[['1OGxXjPkblmZPjoi17xN6T', '4omRd4BJaHglIrmJeUttJl', '5Mu2T8EKV5ptAWpvq9H1vm']]]"
171,https://strom-muc.de/event/dancing-with-myself-12/,2024-02-03 00:00:00,dancing with myself,strom_muc,party,['dancing with myself'],,,,,
172,https://www.muffatwerk.de/de/events/view/6881/old-but-gold,2024-02-03 00:00:00,Old but Gold,Muffatwerk (Muffathalle + Ampere),clubbing,['old but gold'],,,,,
173,https://backstage.eu/kalapi-heimspiel-im-backstage-munchen.html,2024-02-03 20:00:00,Kalapi - Heimspiel im Backstage München,BACKSTAGE CLUB,konzert,['Kalapi'],[[['2v72NZfXmP8N4cfb0OfM7z']]],[[[6]]],"[[['7o2fy02oNrhhwSY4rUxSF4', '3WxdRiSZjgFVTt9HyMHvpU', '0eZjz16Cc9S5oMHe5nxox4', '76GwUOHfPcnbFol6CsmqTT', '6DnECBrtrg4kzg8n31D8xn', '2OCCiPCW2ZereCLU4zDXQA', '0iPrEvoNeiap9KfrjBOVYg', '50HgHo2FWDu1gSelYOWtUw', '5UW05fxxPJ3Kx6sBCjpgD4', '2agWrBpjkO8mPUtgMYRGAx']]]","[[[17, 14, 4, 7, 5, 2, 1, 1, 1, 1]]]","[[['2OCCiPCW2ZereCLU4zDXQA', '76GwUOHfPcnbFol6CsmqTT', '7o2fy02oNrhhwSY4rUxSF4']]]"
174,https://backstage.eu/kowalsky-meg-a-vega-live-2024.html,2024-02-03 20:00:00,KOWALSKY MEG A VEGA - Live 2024,BACKSTAGE HALLE,konzert,['KOWALSKY MEG A VEGA'],[[['5cllnH1YfZ7XL3mvvgWcGm']]],[[[42]]],"[[['7hk30eOq3gUM64eP3YtHBX', '3oY6ANnDviyZIjYSIUX02G', '3iZbFrrECmPZ3psxM05lJI', '1OvnQPEO5UW613EFlWE3U3', '6RJDNszKuWj2kgnRVPkQXL', '4QI6mfQwAqPXd0LBNZOjFL', '1KaN7tg7DpFdIwhWjK1gqB', '7LrHd1GRFoclec8o9svuGL', '20lBARzyIKw4Oj4uoG3amc', '1jiuI1S95e1SsEYN03eGKR']]]","[[[50, 45, 41, 41, 40, 39, 38, 37, 29, 36]]]","[[['1KaN7tg7DpFdIwhWjK1gqB', '1jiuI1S95e1SsEYN03eGKR', '7hk30eOq3gUM64eP3YtHBX']]]"
175,https://import-export.cc/event/pho-queue-kaethehaes/,2024-02-03 22:00:00,Pho Queue + Käthe&Haes,import-export,konzert,"['Pho Queue ', ' Käthe&Haes', ' Käthe', 'Haes', 'Pho Queue', 'Käthe&Haes', 'Käthe', 'Haes']","[[['7lQ1sjFCsyWDT9X7vgoS5B'], ['6C7CCNJVIGEla8AI1LuBxI'], ['2zmCcHSfFg8SG94WgH4UFq']]]","[[[4], [50], [9]]]","[[['2zPKnWv25dULDwL23IOZzD', '1ZxHdNXiBlHXdWLulaOc1J', '1u0ZAeTUfBP60BF5HyWGXY', '5c9Ul1zSKyMYEVWiOb8os6', '1yn5ME4gyaJLqVxvWcneUk', '2uMUEarXaQiUJgOQT9rA8n', '0IFzH2VkyamMXwBaJF2Jxp', '2NxOk6CZG2x2J99304H6oh', '1Df9KjASTSGjg24Hs1AshO', '4tgvwdEWbRoRQeQRzmLJDi'], ['2zPKnWv25dULDwL23IOZzD', '1ZxHdNXiBlHXdWLulaOc1J', '1u0ZAeTUfBP60BF5HyWGXY', '5c9Ul1zSKyMYEVWiOb8os6', '1yn5ME4gyaJLqVxvWcneUk', '2uMUEarXaQiUJgOQT9rA8n', '0IFzH2VkyamMXwBaJF2Jxp', '2NxOk6CZG2x2J99304H6oh', '1Df9KjASTSGjg24Hs1AshO', '4tgvwdEWbRoRQeQRzmLJDi'], ['2zPKnWv25dULDwL23IOZzD', '1ZxHdNXiBlHXdWLulaOc1J', '1u0ZAeTUfBP60BF5HyWGXY', '5c9Ul1zSKyMYEVWiOb8os6', '1yn5ME4gyaJLqVxvWcneUk', '2uMUEarXaQiUJgOQT9rA8n', '0IFzH2VkyamMXwBaJF2Jxp', '2NxOk6CZG2x2J99304H6oh', '1Df9KjASTSGjg24Hs1AshO', '4tgvwdEWbRoRQeQRzmLJDi']]]","[[[14, 7, 5, 4, 2, 4, 3, 3, 3, 2], [14, 7, 5, 4, 2, 4, 3, 3, 3, 2], [14, 7, 5, 4, 2, 4, 3, 3, 3, 2]]]","[[['2uMUEarXaQiUJgOQT9rA8n', '2zPKnWv25dULDwL23IOZzD', '4tgvwdEWbRoRQeQRzmLJDi']]]"
176,https://backstage.eu/dalmatino-live-2024.html,2024-02-03 22:00:00,DALMATINO - Live 2024,BACKSTAGE WERK,konzert,['DALMATINO'],[[['6v1bItnvAuLfH9ih3CRVCd']]],[[[41]]],"[[['4Fs7XJj41Fi4o8ppCTC61i', '1MRVOQTgHIXTL1vJt2GHjj', '3Qm2LsLgF2H2DQoB2uXj93', '648FWcSNb6oXFo2B6TuDU9', '2PPNit1lWMPCMLwZxauBcN', '34GDXpPUds7ApHHl0vglnQ', '66eNPK75WPptXIo6cjSyig', '3DeH23XBCr9FoWmH9NKw6u', '4xmYrljRXo1pK8ZvNi7uAK', '60ZTF77dQEnK0ij6zzItgU']]]","[[[47, 47, 43, 43, 40, 38, 38, 38, 37, 37]]]","[[['2PPNit1lWMPCMLwZxauBcN', '4Fs7XJj41Fi4o8ppCTC61i', '66eNPK75WPptXIo6cjSyig']]]"
177,https://backstage.eu/7-dials-mystery-midnight-gig-zur-freak-out-party.html,2024-02-03 23:30:00,7 Dials Mystery - Midnight Gig zur Freak Out! Party,BACKSTAGE WERKSTATT - STUDIO,konzert,['7 Dials Mystery'],[[['7AVgYR9xS7zphWHVDevj4m']]],[[[5]]],"[[['3ul2TxSX9bRrzBWT8bfoBQ', '2x1rVsChtcgXbCEdVhiioy', '5oGiLTXt3pwlWz1ubzsWjt', '2zEy735eZmkkQDxPt96XWC', '31IqJ7bxMs9qddzx7NeY7C', '6mYANYRHQ9F6fF3pIVYYra', '3VA57M4gbkPeaEo0TRGsrM', '3d9hbd9UPOyJoPjk9LUbnB', '2AKthPMGs5oH0Y5saoGpH6', '55fLtHe4wyvKQRG2i6Y93I']]]","[[[19, 11, 6, 4, 3, 3, 3, 2, 2, 1]]]","[[['2AKthPMGs5oH0Y5saoGpH6', '3ul2TxSX9bRrzBWT8bfoBQ', '5oGiLTXt3pwlWz1ubzsWjt']]]"
178,https://backstage.eu/spanish-love-songs-no-joy-live-2024.html,2024-02-04 20:00:00,SPANISH LOVE SONGS - „No Joy“ Live 2024,BACKSTAGE CLUB,konzert,['SPANISH LOVE SONGS'],[[['5DaZV3qmFT3aS57df8KPkV']]],[[[45]]],"[[['3IXur29Br7NhKlMDQgckTv', '5IKObiY5s1wOUrxWrwgj7s', '3Ooa1FETAj6ShTc2bHXd1M', '0Jqyi2woFw056X5RdCJgeg', '5ByN2KtVGJUXTpMjQXJSe2', '63ztRIotk46fwE2ieOBhmF', '3NHovFmgBmB97IaCF1SxCZ', '1WRWDJctQbft40gRa6u6im', '1p9oPZDiNymGw12BWv7WK3', '6H6rVThnt34LFqtFV4K3Wu']]]","[[[49, 47, 47, 46, 45, 44, 42, 41, 41, 41]]]","[[['0Jqyi2woFw056X5RdCJgeg', '3IXur29Br7NhKlMDQgckTv', '3Ooa1FETAj6ShTc2bHXd1M']]]"
179,https://backstage.eu/mercenary-hatesphere.html,2024-02-05 20:00:00,MERCENARY + HATESPHERE,BACKSTAGE CLUB,konzert,"['MERCENARY ', ' HATESPHERE']","[[['7I4cvfefaKzYwdihC3n2y1'], ['5WQuRVeLXX0qH2lVFZYhl5']]]","[[[29], [21]]]","[[['5y8n6Uogc29GybNiybQURT', '1U3BwWygHtR2DQvikPyYQF', '6YREqO0qQLWAeEJ810FPvt', '11pKViKSWWgCtDbmNExtw5', '7lYwXHRPyBxPhiNv1cGoPH', '757AqKJ5a7oYDXqPCUIkRd', '7Jc4fuiInvHmzDlnF1nLa8', '6IJJIuH0ulivq4RTec0h0K', '5yasgo0qf5xC7DOTwxiDg6', '5MrsIhT1ZzcwavlsTvB8jY'], ['5y8n6Uogc29GybNiybQURT', '1U3BwWygHtR2DQvikPyYQF', '6YREqO0qQLWAeEJ810FPvt', '11pKViKSWWgCtDbmNExtw5', '7lYwXHRPyBxPhiNv1cGoPH', '757AqKJ5a7oYDXqPCUIkRd', '7Jc4fuiInvHmzDlnF1nLa8', '6IJJIuH0ulivq4RTec0h0K', '5yasgo0qf5xC7DOTwxiDg6', '5MrsIhT1ZzcwavlsTvB8jY']]]","[[[33, 27, 29, 30, 29, 27, 26, 25, 23, 22], [33, 27, 29, 30, 29, 27, 26, 25, 23, 22]]]","[[['11pKViKSWWgCtDbmNExtw5', '5y8n6Uogc29GybNiybQURT', '7lYwXHRPyBxPhiNv1cGoPH']]]"
180,https://import-export.cc/event/wer-kommt-wer-nicht-menschen-erreichen-mit-kultureller-bildung/,2024-02-06 16:00:00,Import Export goes LUISE: Wer kommt? Wer nicht? Menschen erreichen mit Kultureller Bildung,import-export,gespräch,['Import Export goes LUISE: Wer kommt? Wer nicht? Menschen erreichen mit Kultureller Bildung'],,,,,
181,https://import-export.cc/event/turntabletennis-28/,2024-02-06 18:30:00,TurnTableTennis,import-export,"auflegen, tischtennis",['TurnTableTennis'],,,,,
182,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-06-tiktok-fuer-musiker-innen,2024-02-06 19:00:00,"TIKTOK FÜR MUSIKER*INNEN 

                                            Kategorie: BASIC",feierwerk Fachstelle Pop,konzert,,,,,,
183,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-06-tiktok-fuer-musiker-innen,2024-02-06 19:00:00,"TIKTOK FÜR MUSIKER*INNEN 

                                            Kategorie: BASIC",feierwerk Fachstelle Pop,konzert,,,,,,
184,https://backstage.eu/abbath-toxic-holocaust-hellripper.html,2024-02-06 19:30:00,ABBATH + TOXIC HOLOCAUST + HELLRIPPER,BACKSTAGE HALLE,konzert,"['ABBATH ', ' TOXIC HOLOCAUST ', ' HELLRIPPER']","[[['1epGwdbjU7JSGVBHlqptpx'], ['0WVXlaglIOtQueNbucPjZ0'], ['6FfZaHz07OsknWNdtdan5R']]]","[[[33], [39], [37]]]","[[['4oLr6JYoDzWT1KsQRKIIFl', '52cc27W3CNKpZ5c7VTYXrM', '6WMwJgdV70wZDJ0GoXMtGP', '6Mc6YngZBiPnTSDIaFYy22', '2ExXu6upfzac6M9hpntjOj', '7z0Ds0SXqUBs1gMtkscedT', '5AG01j4cCNcjjH6227kzKv', '14cdy1ol3anTfINLiI8zqq', '0k5Fe6U12AjsOPpXIS7jsb', '3P6KNAhrnIQUvhUGfIyrlq'], ['4oLr6JYoDzWT1KsQRKIIFl', '52cc27W3CNKpZ5c7VTYXrM', '6WMwJgdV70wZDJ0GoXMtGP', '6Mc6YngZBiPnTSDIaFYy22', '2ExXu6upfzac6M9hpntjOj', '7z0Ds0SXqUBs1gMtkscedT', '5AG01j4cCNcjjH6227kzKv', '14cdy1ol3anTfINLiI8zqq', '0k5Fe6U12AjsOPpXIS7jsb', '3P6KNAhrnIQUvhUGfIyrlq'], ['4oLr6JYoDzWT1KsQRKIIFl', '52cc27W3CNKpZ5c7VTYXrM', '6WMwJgdV70wZDJ0GoXMtGP', '6Mc6YngZBiPnTSDIaFYy22', '2ExXu6upfzac6M9hpntjOj', '7z0Ds0SXqUBs1gMtkscedT', '5AG01j4cCNcjjH6227kzKv', '14cdy1ol3anTfINLiI8zqq', '0k5Fe6U12AjsOPpXIS7jsb', '3P6KNAhrnIQUvhUGfIyrlq']]]","[[[40, 39, 34, 34, 32, 33, 33, 31, 30, 29], [40, 39, 34, 34, 32, 33, 33, 31, 30, 29], [40, 39, 34, 34, 32, 33, 33, 31, 30, 29]]]","[[['14cdy1ol3anTfINLiI8zqq', '4oLr6JYoDzWT1KsQRKIIFl', '7z0Ds0SXqUBs1gMtkscedT']]]"
185,https://www.muffatwerk.de/de/events/view/6716/ansu,2024-02-07 00:00:00,Ansu,Muffatcafe (verlegt aus dem Ampere),konzert,['ansu'],[[['62TYO8MQIPGNVne59x3AqS']]],[[[45]]],"[[['1diBYjVLL4AEPhTU0urYuB', '0uRoQLSsRDavH4BLakTtWY', '5Vk6QMQGbsjkF3Ouqvfrjy', '4HzI51MtylzWfyHt5M9dAX', '6ev1pdm2URhTqOazVg8Q66', '1cmVlO1DKNXavF7NX5Y10N', '2okrR6TCsSddfz3ziBXk9Y', '4wbngTpHZ6mWW8NAMn9IrU', '24TZvwwLFNgtxEa0kwI88j', '1BBdASgVA02za02vKxbiNQ']]]","[[[52, 41, 48, 46, 46, 37, 44, 37, 41, 33]]]","[[['0uRoQLSsRDavH4BLakTtWY', '1diBYjVLL4AEPhTU0urYuB', '2okrR6TCsSddfz3ziBXk9Y']]]"
186,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-07-workshop-flinta-dj-workshop,2024-02-07 16:00:00,Workshop: FLINTA* DJ-Workshop,feierwerk Farbenladen,konzert,['MIRA MÄDCHEN*BILDUNG'],,,,,
187,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-07-workshop-flinta-dj-workshop,2024-02-07 16:00:00,Workshop: FLINTA* DJ-Workshop,feierwerk Farbenladen,konzert,['MIRA MÄDCHEN*BILDUNG'],,,,,
188,https://backstage.eu/suffocation-european-tour-2024.html,2024-02-07 19:30:00,Suffocation - European Tour 2024,BACKSTAGE HALLE,konzert,['Suffocation'],[[['4ItRDIouodpnW6nm4TYDk1']]],[[[41]]],"[[['7qvTHdpc9qu4TMPur5vs9w', '6Z2McHf57ikVCiAkWvicg1', '1HKdU0kmQ6fOh0UtVOa80O', '4Le2HJBkILI93BfPLhFa0R', '5SEJKvjdIL9n4W8LVa49IM', '6mkGQ9tHzVUVQidmt6gM3y', '6RlFPsp9YUnP1AMY2ce7WI', '0rBMYJyYoQIX6ehQA3oTaM', '1Vei4H1wbb7UyHIwjETg6W', '55aS85N3tfT03EXIkMp0FX']]]","[[[44, 42, 41, 40, 40, 40, 39, 38, 37, 37]]]","[[['1Vei4H1wbb7UyHIwjETg6W', '6mkGQ9tHzVUVQidmt6gM3y', '7qvTHdpc9qu4TMPur5vs9w']]]"
189,https://backstage.eu/herbert-pixner-the-italo-connection-tour-2024.html,2024-02-07 20:00:00,HERBERT PIXNER & THE ITALO-CONNECTION - Tour 2024,BACKSTAGE WERK,konzert,"['HERBERT PIXNER & THE ITALO', 'HERBERT PIXNER ', ' THE ITALO']","[[['6cYaHYsIHMzeX8jSrttFkP'], ['71Fwag5Tn4ldB6GcfjApHQ']]]","[[[10], [41]]]","[[['0GB2goJSVhNyWLr40mIDP4', '2FROEMkiHeddVCqzBOBtzE', '693ks2r1B0f55SzZQPbppl', '3JU9X27ycGu55DUkTSA9EH', '0uq5gi5U48MDsx8Tuc9Z8X', '7uogZEdfsiCiswL3dp9JsO', '0eIWXQWAr7PEclXoJUxmXg', '6WoHcmnPyYFVUDxr4h2zKW', '3HakhIVpHTssP0Aflmgkpc', '3Y5fSPMMwHMFWE2EcxmZZj'], ['0GB2goJSVhNyWLr40mIDP4', '2FROEMkiHeddVCqzBOBtzE', '693ks2r1B0f55SzZQPbppl', '3JU9X27ycGu55DUkTSA9EH', '0uq5gi5U48MDsx8Tuc9Z8X', '7uogZEdfsiCiswL3dp9JsO', '0eIWXQWAr7PEclXoJUxmXg', '6WoHcmnPyYFVUDxr4h2zKW', '3HakhIVpHTssP0Aflmgkpc', '3Y5fSPMMwHMFWE2EcxmZZj']]]","[[[18, 15, 14, 14, 12, 12, 11, 11, 9, 8], [18, 15, 14, 14, 12, 12, 11, 11, 9, 8]]]","[[['0GB2goJSVhNyWLr40mIDP4', '0eIWXQWAr7PEclXoJUxmXg', '3JU9X27ycGu55DUkTSA9EH']]]"
190,https://www.yesticket.org/event/de/impro-la-turka-after-woerk-impro-comedy-show-deutschspr-07-02-24,2024-02-07 20:00:00,impro à la turka - After Wörk Impro Comedy Show - deutschsprachig,Heppel&Ettlich,Improtheater,['impro à la turka - After Wörk Impro Comedy Show - deutschsprachig'],,,,,
191,https://import-export.cc/event/hasna-el-becharia-algerie-jisr/,2024-02-07 20:00:00,Grand Gnawa Night: Hasna El Becharia + JISR,import-export,konzert,"['Grand Gnawa Night: Hasna El Becharia ', ' JISR', 'Hasna El Becharia', 'JISR']","[[['0FuCpRiovBjqonvGmsOiEn'], ['2Y2LaK65xm8j2wQMtEII8f']]]","[[[2], [12]]]","[[['1qaxmqI2TX5Hcl1wEedjCz', '0wHypQFux7eTiaCkt1bzWo', '0GNYS9xA15mQHqqbsTHvGk', '3Mn0QaoosAoZIMJpGnWzxN', '3lAQy7gkF4DPjIAc1QWu8n', '6JpQT5zkjGYJ1KKhjOVyaH', '5iPLRU1VlkmZKi3LmiCHgG', '6186Z4OofK4jZHsX4sGTtn', '1Zv4tGSaRJwCivS6uWyUTv', '2Ckd4KeA4MJ5sSxe3ZrWu5'], ['1qaxmqI2TX5Hcl1wEedjCz', '0wHypQFux7eTiaCkt1bzWo', '0GNYS9xA15mQHqqbsTHvGk', '3Mn0QaoosAoZIMJpGnWzxN', '3lAQy7gkF4DPjIAc1QWu8n', '6JpQT5zkjGYJ1KKhjOVyaH', '5iPLRU1VlkmZKi3LmiCHgG', '6186Z4OofK4jZHsX4sGTtn', '1Zv4tGSaRJwCivS6uWyUTv', '2Ckd4KeA4MJ5sSxe3ZrWu5']]]","[[[5, 4, 4, 3, 2, 2, 1, 2, 1, 1], [5, 4, 4, 3, 2, 2, 1, 2, 1, 1]]]","[[['1qaxmqI2TX5Hcl1wEedjCz', '2Ckd4KeA4MJ5sSxe3ZrWu5', '5iPLRU1VlkmZKi3LmiCHgG']]]"
192,https://www.muffatwerk.de/de/events/view/6741/art-school-girlfriend,2024-02-08 00:00:00,Art School Girlfriend,Ampere,konzert,['art school girlfriend'],[[['3rtvvt1kuQ4luEWq8epaHD']]],[[[39]]],"[[['2V1lVlC950jaMioIm24jIj', '4RahdzD2B7f7Q6XDyf92qH', '692sZWA4Xqby6p8EKfu4ZS', '47defvHjwnCdKjFoTdvDtP', '7wdQ2iSmAO67B9sKeguajU', '2t3dEAfAPpCOyxFwN55UTz', '1ExwRvj0PTv5j4jh6tQXRv', '18B0BOokS590pCmuW1MjVp', '4tot9r3uhS2G8GqKa1zodA', '4GcXS1rnMxAmBzRe3jW04a']]]","[[[47, 44, 40, 36, 39, 38, 37, 36, 35, 33]]]","[[['2V1lVlC950jaMioIm24jIj', '2t3dEAfAPpCOyxFwN55UTz', '4tot9r3uhS2G8GqKa1zodA']]]"
193,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-08-projektvorstellung-queer-sind-wir,2024-02-08 19:00:00,Projektvorstellung: Queer sind wir!,feierwerk Farbenladen,konzert,['MIRA MÄDCHEN*BILDUNG'],,,,,
194,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-08-projektvorstellung-queer-sind-wir,2024-02-08 19:00:00,Projektvorstellung: Queer sind wir!,feierwerk Farbenladen,konzert,['MIRA MÄDCHEN*BILDUNG'],,,,,
195,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-08-carnival-raw,2024-02-08 20:00:00,CARNIVAL RAW,feierwerk Sunny Red,konzert,"['NICE INCORPORATED', 'NILO CROW', 'PURE DIRT']","[[['0VYVMaNPSC3qDMn8HBhEPA'], ['1drmbRfumTx4zueeJX5UNo']]]","[[[0], [0]]]","[[['6HeHWv3TKMJ4wFKUj4bK11', '3C4stOjstCx8UJ61Kmtvl7', '70loPIIHlZR0yaesM6w79P', '1KK96Y4sMQi6qI9ntsmtjH', '3OHMMMkA821nzrOEPnbLza', '0RSDM5zk369CqHknjksiS9', '6yDuWKb4W00dkzn50oyEIu', '2bouVnd3a83p4JwpziSMKH', '4jBBwoODrLMpNDVA4RqXJz', '3zF10tWvyT7oGXkIThK4QC'], ['6HeHWv3TKMJ4wFKUj4bK11', '3C4stOjstCx8UJ61Kmtvl7', '70loPIIHlZR0yaesM6w79P', '1KK96Y4sMQi6qI9ntsmtjH', '3OHMMMkA821nzrOEPnbLza', '0RSDM5zk369CqHknjksiS9', '6yDuWKb4W00dkzn50oyEIu', '2bouVnd3a83p4JwpziSMKH', '4jBBwoODrLMpNDVA4RqXJz', '3zF10tWvyT7oGXkIThK4QC']]]","[[[1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]]","[[['2bouVnd3a83p4JwpziSMKH', '3zF10tWvyT7oGXkIThK4QC', '6HeHWv3TKMJ4wFKUj4bK11']]]"
196,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-02-08-carnival-raw,2024-02-08 20:00:00,CARNIVAL RAW,feierwerk Sunny Red,konzert,"['NICE INCORPORATED', 'NILO CROW', 'PURE DIRT']","[[['0VYVMaNPSC3qDMn8HBhEPA'], ['1drmbRfumTx4zueeJX5UNo']]]","[[[0], [0]]]","[[['6HeHWv3TKMJ4wFKUj4bK11', '3C4stOjstCx8UJ61Kmtvl7', '70loPIIHlZR0yaesM6w79P', '1KK96Y4sMQi6qI9ntsmtjH', '3OHMMMkA821nzrOEPnbLza', '0RSDM5zk369CqHknjksiS9', '6yDuWKb4W00dkzn50oyEIu', '2bouVnd3a83p4JwpziSMKH', '4jBBwoODrLMpNDVA4RqXJz', '3zF10tWvyT7oGXkIThK4QC'], ['6HeHWv3TKMJ4wFKUj4bK11', '3C4stOjstCx8UJ61Kmtvl7', '70loPIIHlZR0yaesM6w79P', '1KK96Y4sMQi6qI9ntsmtjH', '3OHMMMkA821nzrOEPnbLza', '0RSDM5zk369CqHknjksiS9', '6yDuWKb4W00dkzn50oyEIu', '2bouVnd3a83p4JwpziSMKH', '4jBBwoODrLMpNDVA4RqXJz', '3zF10tWvyT7oGXkIThK4QC']]]","[[[1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]]","[[['1KK96Y4sMQi6qI9ntsmtjH', '6HeHWv3TKMJ4wFKUj4bK11', '70loPIIHlZR0yaesM6w79P']]]"
197,https://backstage.eu/2lade-live-2024.html,2024-02-08 20:00:00,2LADE - Live 2024,BACKSTAGE CLUB,konzert,['2LADE'],[[['2N5EUidcVv9pnicQFDeK5W']]],[[[47]]],"[[['1nEFoRd8HFIBVHtqgoT9HT', '0uuRt1qatUKHjHudeCiBRq', '2c6gMyU5Xnx5xbU3CCDCzh', '45qb6m1SimXHGVp8s5UTHn', '3HRzrGbzAPjQvzUe7myJAm', '0SmprBZ1ZsuPCuEA0Z6sJI', '7DSWLwvEWreXgb5mcHZlbA', '4Y78mpPbm1xaDtEON6ZbIA', '4I1pjKafNCeA1pHwVtOS60', '3WeUmHmwvGvG6x9ReXeJAA']]]","[[[62, 54, 48, 46, 39, 43, 38, 42, 36, 42]]]","[[['1nEFoRd8HFIBVHtqgoT9HT', '3HRzrGbzAPjQvzUe7myJAm', '4I1pjKafNCeA1pHwVtOS60']]]"
